,timestamp,download,upload,ping
0,2023-05-25 13:12:23.881669,11.707096040602611,1.2212980831875053,15.72
0,2023-05-25 13:14:32.359838,11.846634389595815,1.2225093006267842,18.06
0,2023-05-25 13:29:57.744427,11.456113413692172,1.216042320086002,17.434
